Date,Month,Year,Temp_Anamoly,Avg_Temp_F,Avg_Precip_In,CORN_Open,CORN_High,CORN_Low,CORN_Close,CORN_Volume,WEAT_Open,WEAT_High,WEAT_Low,WEAT_Close,WEAT_Volume,CANE_Open,CANE_High,CANE_Low,CANE_Close,CANE_Volume,HSY_Open,HSY_High,HSY_Low,HSY_Close,HSY_Volume,SJM_Open,SJM_High,SJM_Low,SJM_Close,SJM_Volume,GIS_Open,GIS_High,GIS_Low,GIS_Close,GIS_Volume,PEP_Open,PEP_High,PEP_Low,PEP_Close,PEP_Volume,CPB_Open,CPB_High,CPB_Low,CPB_Close,CPB_Volume,CORN_profit,WEAT_profit,CANE_profit,HSY_profit,SJM_profit,GIS_profit,PEP_profit,CPB_profit,CORN_return,WEAT_return,CANE_return,HSY_return,SJM_return,GIS_return,PEP_return,CPB_return,CORN_cum_return,WEAT_cum_return,CANE_cum_return,HSY_cum_return,SJM_cum_return,GIS_cum_return,PEP_cum_return,CPB_cum_return,CORN_MA,CORN_STD,CORN_UpperBand,CORN_LowerBand,WEAT_MA,WEAT_STD,WEAT_UpperBand,WEAT_LowerBand,CANE_MA,CANE_STD,CANE_UpperBand,CANE_LowerBand,HSY_MA,HSY_STD,HSY_UpperBand,HSY_LowerBand,SJM_MA,SJM_STD,SJM_UpperBand,SJM_LowerBand,GIS_MA,GIS_STD,GIS_UpperBand,GIS_LowerBand,PEP_MA,PEP_STD,PEP_UpperBand,PEP_LowerBand,CPB_MA,CPB_STD,CPB_UpperBand,CPB_LowerBand,CORN_MaxDrawdown,WEAT_MaxDrawdown,CANE_MaxDrawdown,HSY_MaxDrawdown,SJM_MaxDrawdown,GIS_MaxDrawdown,PEP_MaxDrawdown,CPB_MaxDrawdown
2012-11-01,November,2012,0.79,44.01,1.32,48.35,48.61,48.04,48.26,79000.0,24.08,24.22,23.93,24.03,4200.0,17.46,17.51,17.46,17.49,8700.0,68.88,70.1,68.23,69.72,1142200.0,85.68,85.85,85.04,85.41,467500.0,40.17,40.3,39.85,40.18,3925700.0,69.25,69.67,69.12,69.44,4420100.0,35.27,35.39,35.0,35.22,1736400.0,3812540.0,100926.0,152163.0,79634184.0,39929175.0,157734626.0,306931744.0,61156008.0,0.002492729538845051,0.002085070892410279,-0.0034188034188035177,0.012636165577342151,-0.0026856609061186587,0.0024950099800400416,0.0028885037550550052,-0.0014176353841792722,1.1294097478596328,1.0575167171637496,0.7506078941839888,1.1493518159390688,1.1046300346928788,1.0029599344863909,1.0511380461605453,1.059824742635796,47.86916666666667,0.4311603442153633,48.7314873550974,47.006845978235944,23.84166666666667,0.3115309216617762,24.46472850999022,23.218604823343117,17.78250000000001,0.2515813622237096,18.28566272444743,17.27933727555259,70.17666666666672,0.6764792993318405,71.5296252653304,68.82370806800304,84.98416666666667,0.6294652612738668,86.2430971892144,83.72523614411894,39.87166666666669,0.3283521760475465,40.52837101876178,39.2149623145716,69.53750000000002,0.7576773719729508,71.05285474394593,68.02214525605412,34.996666666666655,0.2772046612926769,35.55107598925201,34.4422573440813,-0.08372887791911965,-0.052071005917160094,-0.29075425790754306,-0.04702022963367936,-0.02355093174802829,-0.02119366626065687,-0.05626528948083661,-0.007328072153325923
2012-11-02,November,2012,0.79,44.01,1.32,47.9,47.93,47.39,47.58,51700.0,24.0,24.23,23.95,24.23,14900.0,17.51,17.72,17.5,17.62,16500.0,69.92,70.17,69.4,69.49,927700.0,85.93,86.06,84.89,85.06,542500.0,40.29,40.35,39.78,39.81,3431900.0,69.69,69.77,68.93,69.05,4352400.0,35.38,35.62,35.2,35.23,1415800.0,2459886.0,361027.0,290730.0,64465872.99999999,46145050.0,136623939.0,300533220.0,49878633.99999999,-0.014090343970161623,0.00832292967124415,0.007432818753573711,-0.003298909925416038,-0.004097880810209564,-0.009208561473369792,-0.005616359447004671,0.0002839295854626389,1.113495976029037,1.0663183544268684,0.75618702661646,1.1455602078256724,1.1001033924713297,0.993724116274346,1.0452344770648856,1.0601256582356358,47.90166666666668,0.38783392259421773,48.677334511855115,47.12599882147824,23.923333333333336,0.2676949869917646,24.458723307316866,23.387943359349805,17.762500000000006,0.2543842833913298,18.271268566782666,17.253731433217347,70.10833333333339,0.7026939503646248,71.51372123406264,68.70294543260414,85.09916666666665,0.47717841780963727,86.05352350228593,84.14480983104737,39.914166666666695,0.27655209383779744,40.46727085434229,39.3610624789911,69.43000000000002,0.7242425510332229,70.87848510206646,67.98151489793358,35.029999999999994,0.2793824358375233,35.58876487167504,34.47123512832495,-0.0966394531991652,-0.0441814595660755,-0.2854825628548259,-0.050164024056861566,-0.02755230364696506,-0.030207064555419338,-0.06156564283772703,-0.007046223224351961
2012-11-05,November,2012,0.79,44.01,1.32,47.67,47.75,47.15,47.34,44200.0,24.12,24.14,23.94,24.11,11100.0,17.46,17.55,17.41,17.52,24100.0,69.16,69.32,68.42,69.11,675700.0,84.72,85.08,84.47,84.86,389100.0,39.7,39.87,39.51,39.77,4154800.0,68.57,69.08,68.32,69.0,4759100.0,35.12,35.15,34.8,35.03,1423300.0,2092428.0000000002,267621.0,422232.0,46697627.0,33019026.0,165236396.0,328377900.0,49858199.0,-0.0050441361916770955,-0.004952538175815091,-0.005675368898978461,-0.005468412721254756,-0.002351281448389364,-0.0010047726701833959,-0.0007241129616220032,-0.005676979846721442,1.1078793506770621,1.061037372068997,0.7518953862837899,1.1392958118122352,1.0975167397733017,0.9927256494406114,1.0444776092321086,1.0541073462388397,47.920000000000016,0.3509726744085399,48.62194534881709,47.21805465118294,23.986666666666668,0.20141920705237512,24.389505080771418,23.58382825256192,17.71083333333334,0.2327877821435468,18.176408897620433,17.245257769046248,69.9783333333334,0.7329868327398175,71.44430699881303,68.51235966785376,85.17833333333331,0.31225960450421236,85.80285254234174,84.55381412432489,39.92000000000003,0.2723300137033117,40.46466002740665,39.37533997259341,69.32166666666669,0.6780296766544079,70.67772601997551,67.96560731335786,35.03249999999999,0.2792237616874169,35.59094752337482,34.47405247662516,-0.10119612682741655,-0.04891518737672641,-0.28953771289537744,-0.05535811919081449,-0.02983880187492893,-0.031181485992690987,-0.06224517531937971,-0.012683201803833281
2012-11-06,November,2012,0.79,44.01,1.32,47.41,47.6,47.38,47.57,43600.0,24.2,24.45,24.13,24.13,7000.0,17.77,17.88,17.72,17.77,43300.0,69.09,69.74,69.09,69.51,506500.0,85.23,86.14,84.96,85.77,410900.0,39.81,40.04,39.76,39.8,3684300.0,69.03,69.61,68.76,69.35,4800300.0,35.08,35.49,35.04,35.3,1747100.0,2074052.0,168910.0,769441.0,35206815.0,35242893.0,146635140.0,332900805.0,61672629.99999999,0.004858470637938206,0.0008295313148070083,0.014269406392694028,0.005787874403125448,0.010723544661795925,0.0007543374402814162,0.005072463768115876,0.007707679132172407,1.1132619499727046,1.0619175357953088,0.762624487115465,1.1458899128790112,1.1092860095493293,0.993474499565912,1.0497756840615469,1.0622320674345145,47.92916666666668,0.3391019780461565,48.60737062275899,47.25096271057437,24.035833333333333,0.14718314709159555,24.330199627516524,23.74146703915014,17.684166666666673,0.20165038752266348,18.087467441712,17.280865891621346,69.86083333333339,0.6793641189088931,71.21956157115117,68.5021050955156,85.22583333333331,0.3561271053298009,85.93808754399292,84.5135791226737,39.89750000000003,0.26995369973387784,40.43740739946779,39.35759260053227,69.25916666666669,0.6328213640417962,70.52480939475028,67.9935239385831,35.04166666666666,0.28657327583744535,35.614813218341546,34.46852011499177,-0.09682931460034251,-0.048126232741617994,-0.2793998377939987,-0.04989065062875874,-0.019435234937693283,-0.03045066991473752,-0.05748844794781135,-0.005073280721533396
2012-11-07,November,2012,0.79,44.01,1.32,47.5,48.07,47.16,47.69,66600.0,24.38,25.09,24.21,24.86,26700.0,17.68,17.68,17.33,17.39,16600.0,69.25,69.91,68.81,69.59,897900.0,85.63,85.69,84.28,84.59,447000.0,39.72,39.98,39.47,39.72,3876300.0,69.17,69.4,68.54,68.99,5913100.0,35.01,35.5,34.95,35.21,1793000.0,3176154.0,663762.0,288674.0,62484861.0,37811730.0,153966636.0,407944768.99999994,63131530.0,0.0025225982762244747,0.030252797347700033,-0.021384355655599263,0.0011509135376204238,-0.01375772414597165,-0.0020100502512562235,-0.005191059841384238,-0.0025495750708214304,1.116070262648692,1.0940435118056933,0.746316253851319,1.1472087330923664,1.094024758630964,0.9914775658984429,1.0443262356655534,1.0595238270359564,47.88500000000001,0.3322239113495507,48.549447822699115,47.22055217730091,24.129166666666666,0.25681469560499826,24.642796057876662,23.61553727545667,17.637500000000006,0.1993227168556304,18.03614543371127,17.238854566288744,69.7183333333334,0.5077012960992547,70.73373592553192,68.70293074113489,85.16083333333331,0.3963345311793157,85.95350239569194,84.36816427097469,39.83250000000003,0.1952678812671234,40.22303576253428,39.44196423746578,69.1116666666667,0.4225428075855362,69.95675228183777,68.26658105149562,35.02083333333332,0.26137602078688593,35.543585374907096,34.49808129175955,-0.09455097778621684,-0.019329388560158377,-0.29480940794809435,-0.04879715691634763,-0.032925574482680034,-0.03239951278928071,-0.06238108181571012,-0.007609921082299885
2012-11-08,November,2012,0.79,44.01,1.32,47.75,47.89,47.52,47.56,54400.0,24.5,24.87,24.5,24.86,6100.0,17.18,17.3,17.13,17.21,11000.0,69.43,70.48,69.24,69.9,1071200.0,84.35,84.95,83.82,83.82,495100.0,39.67,39.67,39.31,39.31,3512100.0,68.89,69.3,68.6,68.79,5531800.0,35.14,35.66,35.14,35.46,2585100.0,2587264.0,151646.0,189310.0,74876880.0,41499282.0,138060651.0,380532522.00000006,91667646.0,-0.002725938351855639,0.0,-0.01035077630822312,0.0044546630262969344,-0.009102730819245841,-0.010322255790533696,-0.0028989708653426316,0.007100255609201911,1.1130279239163723,1.0940435118056933,0.7385913012525129,1.152319161419118,1.0840661457435559,0.9812432808526634,1.041298764334446,1.0670467170319515,47.82833333333334,0.32406041337198,48.4764541600773,47.18021250658938,24.200833333333335,0.3277043660298813,24.856242065393097,23.545424601273574,17.557500000000008,0.153571126548123,17.864642253096253,17.250357746903763,69.68250000000006,0.4747080442471831,70.63191608849442,68.7330839115057,85.08249999999998,0.5470104702329951,86.17652094046598,83.98847905953399,39.77583333333337,0.23914462468379957,40.254122582700965,39.29754408396577,69.02083333333336,0.35395064713305135,69.72873462759947,68.31293203906725,35.040833333333325,0.286021560958778,35.612876455250884,34.468790211415765,-0.09701917600151963,-0.019329388560158377,-0.302108678021087,-0.04455986878075431,-0.04172859266034101,-0.042387332521314824,-0.06509921174232045,-0.000563697857948132
2012-11-09,November,2012,0.79,44.01,1.32,47.53,48.22,47.19,47.32,142000.0,24.57,24.81,24.43,24.45,21300.0,17.45,17.48,17.37,17.39,32100.0,69.94,70.78,69.84,70.35,1147100.0,83.56,84.76,83.12,84.33,366100.0,39.23,39.66,39.15,39.37,2662100.0,68.63,69.15,68.56,68.85,5598700.0,35.32,35.68,35.26,35.48,1834100.0,6719440.0,520785.0,558219.0,80698485.0,30873213.0,104806877.0,385470494.99999994,65073867.99999999,-0.005046257359125339,-0.016492357200321828,0.01045903544450888,0.006437768240343145,0.006084466714388004,0.001526329178326069,0.0008722197993893399,0.0005640157924420297,1.1074112985643974,1.0760001554162992,0.746316253851319,1.1597375251192408,1.0906621101235274,0.9827409811032652,1.0422070057337782,1.067648548231631,47.75166666666667,0.3266311050520894,48.40492887677085,47.09840445656249,24.234166666666667,0.3312910923624126,24.896748851391493,23.57158448194184,17.52833333333334,0.1489254440280717,17.826184221389482,17.230482445277197,69.6658333333334,0.44399955637462607,70.55383244608265,68.77783422058414,85.03749999999998,0.5868424753783242,86.21118495075663,83.86381504924333,39.738333333333365,0.265427042992077,40.26918741931752,39.20747924734921,68.95833333333336,0.30525200716561257,69.56883734766458,68.34782931900213,35.07999999999999,0.312380886389965,35.70476177277992,34.455238227220065,-0.10157584962977098,-0.03550295857988228,-0.29480940794809435,-0.03840896664844177,-0.0358980221790331,-0.040925700365407464,-0.06428377276433735,-2.079753728816552e-16
2012-11-12,November,2012,0.79,44.01,1.32,47.13,47.14,45.68,46.1,175700.0,24.23,24.24,23.66,23.69,10900.0,17.43,17.65,17.43,17.49,28100.0,70.4,71.15,70.18,71.13,763100.0,84.32,85.46,84.04,85.36,456400.0,39.38,39.41,39.14,39.2,2503000.0,68.78,68.97,68.57,68.61,3906400.0,35.46,35.97,35.27,35.77,1692600.0,8099770.0,258221.0,491468.99999999994,54279303.0,38958304.0,98117600.0,268018104.0,60544302.00000001,-0.025781910397294938,-0.031083844580777065,0.00575043128234598,0.011087420042643847,0.012213921498873459,-0.004318008636017168,-0.0034858387799563406,0.00817361894024815,1.0788601196918581,1.0425539338164471,0.7506078941839889,1.172596022199454,1.1039833715183718,0.9784974970598933,1.0385740401364492,1.0763751006269855,47.58916666666668,0.5637287925189093,48.716624251704495,46.46170908162886,24.22083333333333,0.350803190960077,24.922439715253486,23.519226951413177,17.515833333333344,0.14494251734223637,17.805718368017818,17.22594829864887,69.74583333333341,0.6016108427055311,70.94905501874447,68.54261164792234,85.05499999999998,0.5935945968871463,86.24218919377427,83.86781080622569,39.71500000000003,0.30022718670427717,40.315454373408585,39.11454562659148,68.96583333333335,0.29441647475287036,69.5546662828391,68.3770003838276,35.16916666666666,0.3450548924270465,35.859276451520756,34.47905688181257,-0.12473894057338197,-0.06548323471400443,-0.29075425790754295,-0.02774740295243309,-0.024122556305019256,-0.0450669914738118,-0.06754552867626994,0.0
2012-11-13,November,2012,0.79,44.01,1.32,46.17,46.25,45.5,46.05,115500.0,23.4,23.58,23.4,23.5,5500.0,17.7,17.76,17.52,17.61,25400.0,70.9,72.0,70.9,71.81,895200.0,84.79,87.44,84.78,87.05,1014500.0,39.18,39.58,39.16,39.35,3632800.0,68.72,69.17,68.51,68.58,3791000.0,35.63,36.68,35.55,36.58,4725300.0,5318775.0,129250.0,447294.0,64284312.0,88312225.0,142950680.0,259986780.0,172851474.0,-0.0010845986984816536,-0.008020261713803323,0.006861063464837169,0.009559960635456388,0.01979850046860343,0.003826530612244916,-0.0004372540445999329,0.02264467430807926,1.0776899894101966,1.034192378416484,0.755757862583193,1.1838059940129735,1.1258405868167087,0.982241747686398,1.038119919436783,1.1007492642140095,47.41166666666668,0.6834116732623161,48.778490013191316,46.04484332014205,24.161666666666665,0.4080069815206529,24.977680629707972,23.34565270362536,17.51083333333334,0.1400946649651105,17.79102266326356,17.23064400340312,69.88666666666674,0.8455265528151086,71.57771977229696,68.19561356103652,85.22333333333331,0.8265627989482309,86.87645893122978,83.57020773543685,39.69583333333337,0.316528279171312,40.32888989167599,39.062776774990745,68.98083333333336,0.266200824168007,69.51323498166938,68.44843168499735,35.33499999999999,0.489405947877775,36.313811895755535,34.35618810424444,-0.12568824757926778,-0.07297830374753511,-0.2858880778588811,-0.018452706396938166,-0.004801646278724597,-0.04141291108404318,-0.06795324816526158,0.0
2012-11-14,November,2012,0.79,44.01,1.32,46.2,46.34,45.9,46.14,62000.0,23.63,23.63,23.46,23.51,1400.0,17.56,17.58,17.2,17.46,1700.0,71.83,72.0,71.4,71.56,981500.0,86.67,87.09,85.43,85.7,1064000.0,39.35,40.3,39.35,39.86,7973500.0,68.56,68.71,68.04,68.17,4711100.0,36.58,36.77,36.27,36.38,2657300.0,2860680.0,32914.0,29682.0,70236140.0,91184800.0,317823710.0,321155687.0,96672574.0,0.001954397394136942,0.00042553191489358433,-0.008517887563884052,-0.0034814092744742675,-0.015508328546812167,0.012960609911054632,-0.005978419364246035,-0.0054674685620556,1.0797962239171872,1.03463246027964,0.749320402084188,1.1796846808462385,1.1083806811050194,0.994972199816514,1.0319136032080125,1.0947309522172135,47.27666666666668,0.7636435786092874,48.80395382388525,45.749379509448104,24.106666666666666,0.4491878192578224,25.00504230518231,23.20829102815102,17.500833333333343,0.13898713696812487,17.77880760726959,17.222859059397095,70.02916666666674,0.9732369452067655,71.97564055708027,68.08269277625321,85.21833333333332,0.8231959154117493,86.86472516415682,83.57194150250982,39.6916666666667,0.31376984423541343,40.319206355137524,39.06412697819587,68.92083333333336,0.3548996870647179,69.6306327074628,68.21103395920393,35.470833333333324,0.5362404198479921,36.54331417302931,34.39835249363734,-0.12397949496867347,-0.0725838264299808,-0.2919708029197082,-0.02186987424822301,-0.020235509317480718,-0.02898903775883005,-0.07352541451481304,-0.005467468562055693
2012-11-15,November,2012,0.79,44.01,1.32,46.05,46.24,45.88,45.93,43200.0,23.57,23.58,23.36,23.36,800.0,17.29,17.35,17.29,17.34,3300.0,71.45,71.67,71.1,71.56,707500.0,85.46,85.76,84.15,85.38,606800.0,39.79,40.0,39.75,39.87,5461800.0,68.12,68.31,67.72,68.19,4668900.0,36.28,36.41,36.14,36.25,2357600.0,1984176.0,18688.0,57222.0,50628700.0,51808584.0,217761966.0,318372291.0,85463000.0,-0.004551365409622865,-0.0063802637175670585,-0.0068728522336770626,0.0,-0.003733955659276589,0.00025087807325641087,0.0002933841865921938,-0.00357339197361195,1.074881676734209,1.0280312323323006,0.7441704336849839,1.1796846808462385,1.1042420367881745,0.9952218165249477,1.032216350341123,1.090819049419296,47.14000000000001,0.8484209932680068,48.83684198653602,45.44315801346399,24.059166666666666,0.49714564051059773,25.05345794768786,23.064875385645472,17.486666666666675,0.14643231966542486,17.779531305997526,17.193802027335824,70.21500000000007,1.038324699609146,72.29164939921837,68.13835060078178,85.2475,0.8221161718389155,86.89173234367783,83.60326765632217,39.693333333333364,0.31473894906828176,40.32281123146993,39.0638554351968,68.85500000000002,0.4116596122568783,69.67831922451377,68.03168077548627,35.59833333333332,0.5232213738567736,36.64477608104687,34.55189058561977,-0.12796658439339345,-0.07850098619329446,-0.29683698296837013,-0.02186987424822301,-0.023893906482222987,-0.028745432399512084,-0.0732536015221522,-0.009021323127391994
2012-11-16,November,2012,0.79,44.01,1.32,45.64,46.38,45.37,46.18,156000.0,23.39,23.39,23.0,23.11,11000.0,17.27,17.42,17.26,17.37,7200.0,71.62,71.86,71.09,71.74,1157200.0,83.87,84.06,81.6,83.86,1498300.0,39.91,39.97,39.55,39.79,4133000.0,68.02,68.5,67.79,68.31,5178400.0,36.28,36.71,36.13,36.64,3001000.0,7204080.0,254210.0,125064.0,83017528.0,125647438.0,164452070.0,353736504.0,109956640.0,0.005443065534509017,-0.010702054794520577,0.0017301038062285112,0.002515371716042436,-0.017802764113375447,-0.0020065211938801175,0.0017597888253411131,0.010758620689655274,1.0807323281425163,1.017029185753402,0.745457925784785,1.1826520263262876,1.0845834762831614,0.9932248828574785,1.0340328331397877,1.1025547578130486,46.97666666666667,0.826793734124522,48.63025413491571,45.323079198417624,23.986666666666665,0.5681122381637492,25.122891142994163,22.850442190339166,17.471666666666675,0.1485587323918413,17.768784131450357,17.174549201882993,70.45583333333342,1.028047207382179,72.51192774809778,68.39973891856906,85.09916666666666,0.9015991684807252,86.9023650036281,83.29596832970522,39.6691666666667,0.2927132737100591,40.25459321408682,39.08374011924658,68.77750000000002,0.4200459931525159,69.61759198630504,67.93740801369499,35.712499999999984,0.5902407059065446,36.892981411813075,34.532018588186894,-0.12322004936396498,-0.0883629191321504,-0.29562043795620463,-0.019409513395297957,-0.04127129301474828,-0.03069427527405538,-0.0716227235661858,0.0
2012-11-19,November,2012,0.79,44.01,1.32,46.42,47.05,46.42,46.96,71500.0,23.3,23.4,23.26,23.26,5800.0,17.89,17.93,17.86,17.91,44400.0,72.0,72.99,71.78,72.6,1090700.0,84.2,85.65,84.0,84.49,965800.0,39.94,40.46,39.92,40.46,4361600.0,68.57,68.8,68.16,68.78,5512100.0,36.79,37.16,36.69,36.95,3744500.0,3357640.0,134908.0,795204.0,79184820.0,81600442.0,176470336.0,379122238.0,138359275.0,0.016890428757037723,0.006490696668109086,0.031088082901554293,0.011987733482018426,0.0075125208681134925,0.01683840160844441,0.006880398184746062,0.00846069868995647,1.098986360536435,1.0236304137007413,0.7686327835812031,1.1968293436198563,1.0927314322819497,1.009949202322533,1.0411473907678905,1.1118831414080828,46.86833333333334,0.7218641692088431,48.312061671751025,45.424604994915654,23.922499999999996,0.6050563459861367,25.13261269197227,22.712387308027722,17.506666666666675,0.1953706655817828,17.89740799783024,17.11592533550311,70.69583333333341,1.1673782461983775,73.03058982573016,68.36107684093666,85.0225,0.911822600369463,86.84614520073892,83.19885479926107,39.69250000000003,0.34383201500944516,40.38016403001892,39.004835969981144,68.72250000000001,0.3650186794720007,69.45253735894401,67.99246264105601,35.856666666666655,0.6654913882829404,37.18764944323254,34.52568389010077,-0.10841086007214801,-0.08244575936883675,-0.27372262773722655,-0.00765445598687798,-0.03406882359666217,-0.014372716199755555,-0.06523511823865107,0.0
2012-11-20,November,2012,0.79,44.01,1.32,46.77,47.45,46.74,47.15,29500.0,23.26,23.44,23.13,23.4,15500.0,17.82,17.98,17.82,17.83,21500.0,72.34,72.71,71.89,72.36,823400.0,84.64,85.37,84.29,84.67,904500.0,40.31,40.49,40.1,40.42,3437400.0,68.6,68.93,68.32,68.91,5457000.0,36.54,36.79,35.83,36.21,4681300.0,1390925.0,362700.0,383344.99999999994,59581224.0,76584015.0,138939708.0,376041870.0,169509873.0,0.0040459965928449915,0.006018916595012858,-0.004466778336125188,-0.0033057851239668423,0.0021304296366435604,-0.000988630746416197,0.0018900843268392364,-0.020027063599458828,1.1034328556067485,1.0297915597849245,0.765199471315067,1.1928728829797908,1.095059419710175,1.0089507354887983,1.0431152471331104,1.089615387019937,46.8325,0.6934384025863536,48.21937680517271,45.4456231948273,23.853333333333325,0.6140822173755631,25.08149776808445,22.6251688985822,17.524166666666673,0.21487663832334217,17.95391994331336,17.094413390019987,70.93500000000007,1.1916184563251644,73.3182369126504,68.55176308734974,84.99,0.9172984049018282,86.82459680980365,83.15540319019634,39.74333333333336,0.4028158463375153,40.54896502600839,38.93770164065833,68.71083333333334,0.3557184364921966,69.42227020631773,67.99939646034895,35.93833333333332,0.6412889482530333,37.22091122983939,34.65575543682725,-0.10480349344978228,-0.07692307692307741,-0.2769667477696678,-0.01093493712411132,-0.03201097519149457,-0.015347137637027202,-0.06346833378635425,-0.020027063599458845
2012-11-21,November,2012,0.79,44.01,1.32,47.3,47.38,47.03,47.15,22000.0,23.36,23.4,23.25,23.25,4300.0,17.71,17.75,17.66,17.68,26000.0,72.38,72.43,71.84,71.94,721800.0,84.57,85.18,84.47,84.57,358100.0,40.43,40.47,40.22,40.46,2369900.0,68.98,69.4,68.68,69.31,4106000.0,36.17,36.45,36.06,36.45,2117500.0,1037300.0,99975.0,459680.0,51926292.0,30284516.999999996,95886154.0,284586860.0,77182875.0,0.0,-0.0064102564102563875,-0.00841278743690399,-0.005804311774461057,-0.0011810558639424595,0.0009896091044037103,0.00580467276157326,0.006628003314001818,1.1034328556067485,1.0231903318375852,0.7587620108160621,1.1859490768596759,1.093766093361161,1.009949202322533,1.0491701897953258,1.0968373614160924,46.81666666666666,0.682886032462979,48.18243873159262,45.45089460174071,23.781666666666656,0.6313453648336167,25.04435739633389,22.51897593699942,17.537500000000005,0.2195087490494647,17.976517498098936,17.098482501901074,71.17083333333342,1.071595737320117,73.31402480797365,69.02764185869319,84.96583333333332,0.924823898060229,86.81548112945379,83.11618553721286,39.800833333333365,0.45307953011150887,40.70699239355638,38.89467427311035,68.73666666666668,0.38838437692867045,69.51343542052402,67.95989791280934,36.05666666666665,0.5871709265364421,37.23100851973953,34.88232481359377,-0.10480349344978228,-0.08284023668639107,-0.283049472830495,-0.016675779114269897,-0.0331542243054765,-0.014372716199755555,-0.05803207393313302,-0.013531799729364014
2012-11-23,November,2012,0.79,44.01,1.32,47.18,47.56,47.18,47.39,23500.0,23.25,23.25,23.25,23.25,0.0,17.41,17.44,17.32,17.39,15200.0,72.0,72.63,71.95,72.4,457000.0,85.17,86.1,84.96,86.05,279500.0,40.5,40.77,40.41,40.77,1329400.0,69.5,70.36,69.5,70.19,3427900.0,36.53,36.7,36.49,36.7,573000.0,1113665.0,0.0,264328.0,33086800.000000004,24050975.0,54199638.00000001,240604301.0,21029100.0,0.0050901378579004675,0.0,-0.01640271493212664,0.006394217403391744,0.017500295613101624,0.007661888284725693,0.012696580580002781,0.006858710562414272,1.1090494809587237,1.0231903318375852,0.7463162538513191,1.1935322930864685,1.1129073233265687,1.017687320283976,1.062491063652199,1.1043602514120876,46.801666666666655,0.6666174224234498,48.134901511513554,45.468431821819756,23.708333333333325,0.6382765620770493,24.984886457487423,22.431780209179227,17.50583333333334,0.2101280273522773,17.926089388037894,17.085577278628783,71.41166666666675,0.9857146307799032,73.38309592822655,69.44023740510694,84.98916666666666,0.9501431311629025,86.88945292899247,83.08888040434086,39.881666666666696,0.5324870179097653,40.94664070248623,38.816692630847164,68.80666666666669,0.5507405482756829,69.90814776321805,67.70518557011532,36.17333333333332,0.5616911693243342,37.296715671981985,35.04995099468465,-0.10024681982153075,-0.08284023668639107,-0.29480940794809424,-0.010388190267905672,-0.016234137418543747,-0.006820950060900449,-0.04607230225604701,-0.006765899864682007
2012-11-26,November,2012,0.79,44.01,1.32,47.58,47.79,47.44,47.59,40100.0,23.5,23.51,23.4,23.46,18800.0,17.45,17.45,17.43,17.43,3100.0,72.27,72.74,72.16,72.66,746300.0,85.87,86.54,85.62,86.03,451200.0,40.65,40.69,40.34,40.45,2358200.0,69.79,70.05,69.6,70.0,3855800.0,36.6,36.68,36.32,36.47,2048800.0,1908359.0000000002,441048.0,54033.0,54226158.0,38816736.0,95389190.0,269906000.0,74719736.0,0.004220299641274572,0.00903225806451613,0.0023001725129383477,0.0035911602209943716,-0.00023242300987791342,-0.007848908511160158,-0.002706938310300555,-0.006267029972752192,1.1137300020853695,1.0324320509638603,0.748032909984387,1.1978184587798728,1.112648658056766,1.0096995856140993,1.0596149658876468,1.0974391926157718,46.79333333333333,0.6550271796347868,48.1033876926029,45.48327897406376,23.591666666666654,0.5268574644804066,24.645381595627466,22.537951737705843,17.509166666666673,0.20843391511428347,17.92603449689524,17.092298836438104,71.66750000000008,0.8603606537642727,73.38822130752862,69.94677869247153,85.10916666666665,0.985425227395239,87.08001712145713,83.13831621187617,39.942500000000024,0.5536182636241294,41.049736527248285,38.83526347275176,68.89083333333335,0.6496076904678688,70.19004871426908,67.59161795239761,36.27833333333332,0.47655646108937494,37.23144625551207,35.325220411154575,-0.0964495917979879,-0.07455621301775195,-0.29318734793187373,-0.0068343357025695065,-0.016462787241340017,-0.014616321559073412,-0.048654525686326916,-0.012990527740189661
